,generation biomass,generation fossil brown coal/lignite,generation fossil gas,generation fossil hard coal,generation fossil oil,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind onshore,forecast solar day ahead,forecast wind onshore day ahead,total load forecast,total load actual,price day ahead,price actual,time__original_tz,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_3h,clouds_all,weather_id,total_renewable_generation,total_fossil_generation,renewable_generation_ratio
2015-09-13 00:00:00,531.0,108.0,3599.0,2374.0,325.0,1445.0,589.0,1009.0,6886.0,77.0,65.0,112.0,248.0,6502.0,53.0,6528.0,21137.0,21144.0,42.1,50.85,2015-09-13 02:00:00+02:00,292.27,285.816,296.48400000000004,1012.4,77.6,1.8,198.6,0.0,0.0,0.0,16.0,800.8,17139.0,6731.0,0.7180142438206955
2015-09-13 01:00:00,533.0,0.0,4011.0,2367.0,321.0,1931.0,592.0,1193.0,6889.0,76.0,66.0,47.0,240.0,6665.0,33.0,6673.0,20549.0,20540.0,39.14,52.26,2015-09-13 03:00:00+02:00,292.15999999999997,285.816,296.37199999999996,1010.4,69.6,2.0,172.6,0.0,0.0,0.0,16.0,800.8,17916.0,7015.0,0.7186234005856164
2015-09-13 02:00:00,531.0,0.0,3624.0,2181.0,306.0,1992.0,578.0,699.0,6889.0,76.0,67.0,34.0,242.0,6922.0,57.0,6701.0,20162.0,20193.0,36.5,46.92,2015-09-13 04:00:00+02:00,291.62600000000003,285.416,295.86199999999997,1011.8,81.4,2.4,255.0,0.0,0.0,0.0,16.0,800.8,17712.0,6429.0,0.7336895737541941
2015-09-13 03:00:00,522.0,0.0,3668.0,2171.0,296.0,2622.0,570.0,694.0,6894.0,77.0,66.0,34.0,240.0,7299.0,8.0,7115.0,20108.0,20044.0,36.0,47.53,2015-09-13 05:00:00+02:00,291.562,285.726,295.63800000000003,1011.4,79.2,2.6,253.0,0.0,0.0,0.0,12.0,800.6,18701.0,6452.0,0.7434898421659444
2015-09-13 04:00:00,466.0,0.0,3635.0,2095.0,301.0,2774.0,560.0,588.0,6896.0,78.0,66.0,33.0,236.0,7573.0,4.0,7462.0,20199.0,20193.0,36.5,47.13,2015-09-13 06:00:00+02:00,291.448,285.52599999999995,295.438,1010.6,77.4,2.6,146.0,0.0,0.0,0.0,24.0,801.0,18956.0,6345.0,0.7492193984427493
2015-09-13 05:00:00,459.0,0.0,3952.0,1968.0,306.0,2791.0,563.0,876.0,6900.0,78.0,68.0,32.0,231.0,7512.0,44.0,7609.0,20221.0,20356.0,34.0,47.36,2015-09-13 07:00:00+02:00,291.224,285.52599999999995,295.35,1010.4,79.6,2.2,152.0,0.06,0.0,0.0,17.6,740.6,19201.0,6535.0,0.7460755362138638
2015-09-13 06:00:00,460.0,0.0,3794.0,1877.0,300.0,2864.0,563.0,849.0,6904.0,78.0,67.0,181.0,236.0,7340.0,294.0,7407.0,20255.0,20404.0,32.1,45.83,2015-09-13 08:00:00+02:00,291.236,285.128,295.86,1010.8,80.6,2.6,180.0,0.0,0.0,0.0,16.0,800.8,19228.0,6285.0,0.7536549994120645
2015-09-13 07:00:00,488.0,0.0,3769.0,1815.0,303.0,2696.0,555.0,808.0,6905.0,78.0,69.0,892.0,235.0,7633.0,923.0,7495.0,21768.0,21883.0,36.1,48.42,2015-09-13 09:00:00+02:00,291.744,285.128,296.844,1010.8,77.6,2.6,200.6,0.06,0.0,0.0,16.0,740.6,20046.0,6200.0,0.7637735273946507
2015-09-13 08:00:00,517.0,0.0,3105.0,1784.0,303.0,2184.0,559.0,672.0,6901.0,77.0,67.0,2210.0,240.0,8342.0,1751.0,8108.0,23260.0,23502.0,36.5,46.27,2015-09-13 10:00:00+02:00,292.974,286.35,297.75,1011.0,73.8,2.0,178.0,0.0,0.0,0.0,23.0,801.0,21452.0,5509.0,0.79566781647565
2015-09-13 09:00:00,521.0,0.0,2963.0,1707.0,304.0,2348.0,573.0,850.0,6887.0,76.0,67.0,3415.0,249.0,8691.0,2899.0,8652.0,24134.0,24441.0,34.35,44.71,2015-09-13 11:00:00+02:00,294.56800000000004,288.906,299.462,1011.4,66.2,3.0,220.2,0.0,0.0,0.0,19.0,800.8,23352.0,5299.0,0.8150500855118495
2015-09-13 10:00:00,520.0,0.0,2883.0,1739.0,304.0,2517.0,582.0,904.0,6881.0,76.0,62.0,4198.0,237.0,9061.0,3666.0,8962.0,24634.0,24920.0,30.0,40.71,2015-09-13 12:00:00+02:00,295.63800000000003,289.838,300.328,1011.4,60.2,3.4,191.2,0.0,0.0,0.0,19.0,800.8,24725.0,5239.0,0.8251568548925378
2015-09-13 11:00:00,491.0,0.0,2958.0,1841.0,303.0,2552.0,582.0,842.0,6881.0,76.0,59.0,4603.0,224.0,9312.0,4333.0,9490.0,25152.0,25423.0,26.83,39.14,2015-09-13 13:00:00+02:00,296.636,290.906,301.04,1011.2,52.2,3.8,126.0,0.06,0.0,0.0,23.0,740.4,25322.0,5402.0,0.8241765395130842
2015-09-13 12:00:00,474.0,0.0,3142.0,2085.0,299.0,2295.0,574.0,874.0,6884.0,75.0,60.0,4611.0,221.0,9518.0,4506.0,9627.0,25164.0,25462.0,24.1,35.69,2015-09-13 14:00:00+02:00,297.616,291.64,302.038,1010.8,47.2,4.2,168.0,0.0,0.0,0.0,19.0,800.8,25290.0,5822.0,0.8128696322962201
2015-09-13 13:00:00,477.0,0.0,3138.0,2043.0,295.0,2270.0,559.0,759.0,6885.0,76.0,60.0,4599.0,229.0,9503.0,4332.0,9587.0,24270.0,24233.0,20.0,31.25,2015-09-13 15:00:00+02:00,298.166,292.062,302.416,1010.0,41.6,5.8,238.0,0.0,0.0,0.0,8.0,800.4,25112.0,5781.0,0.8128702295018289
2015-09-13 14:00:00,484.0,0.0,2704.0,1777.0,294.0,2368.0,561.0,637.0,6887.0,76.0,60.0,4261.0,229.0,10269.0,3831.0,10118.0,23548.0,23610.0,12.0,24.29,2015-09-13 16:00:00+02:00,298.15,291.03999999999996,302.55,1009.6,39.6,6.2,240.0,0.6,0.0,0.0,8.0,740.6,25527.0,5080.0,0.8340248962655602
2015-09-13 15:00:00,495.0,0.0,2691.0,1608.0,293.0,2279.0,562.0,601.0,6885.0,75.0,60.0,3805.0,230.0,10655.0,3271.0,10587.0,23246.0,23477.0,12.4,23.64,2015-09-13 17:00:00+02:00,298.316,291.306,302.326,1009.0,39.6,6.4,234.0,0.24,0.0,0.0,8.0,680.4,25342.0,4897.0,0.8380568140480836
2015-09-13 16:00:00,510.0,0.0,2813.0,1792.0,296.0,2275.0,570.0,829.0,6889.0,75.0,60.0,3118.0,229.0,10981.0,2558.0,11027.0,23297.0,23741.0,25.0,36.13,2015-09-13 18:00:00+02:00,297.87,290.88199999999995,302.304,1009.2,44.6,6.0,226.6,0.0,0.0,0.0,23.0,801.0,25232.0,5205.0,0.828991030653481
2015-09-13 17:00:00,535.0,0.0,2980.0,2124.0,298.0,1516.0,579.0,1106.0,6890.0,75.0,65.0,1844.0,239.0,10545.0,1537.0,10690.0,23732.0,24012.0,36.8,47.88,2015-09-13 19:00:00+02:00,297.748,291.284,301.706,1008.8,44.8,6.0,224.0,0.0,0.0,0.0,20.0,801.0,23080.0,5716.0,0.8015002083622725
2015-09-13 18:00:00,539.0,0.0,3297.0,2390.0,301.0,301.0,580.0,1827.0,6892.0,75.0,67.0,747.0,246.0,9778.0,719.0,9959.0,25397.0,25950.0,42.11,52.69,2015-09-13 20:00:00+02:00,296.552,289.88199999999995,300.68399999999997,1008.6,46.4,6.0,230.0,0.0,0.0,0.0,16.0,800.8,20731.0,6309.0,0.7666789940828402
2015-09-13 19:00:00,540.0,0.0,3584.0,2571.0,302.0,0.0,613.0,2947.0,6899.0,76.0,64.0,557.0,252.0,9081.0,475.0,9275.0,27515.0,27941.0,58.5,67.42,2015-09-13 21:00:00+02:00,295.648,288.95,299.972,1009.0,50.0,5.4,242.0,0.0,0.0,0.0,30.0,801.2,20701.0,6785.0,0.7531470566834024
2015-09-13 20:00:00,542.0,0.0,3683.0,2586.0,301.0,7.0,627.0,2587.0,6903.0,77.0,64.0,436.0,251.0,8848.0,367.0,8583.0,26664.0,26693.0,56.0,64.87,2015-09-13 22:00:00+02:00,295.032,288.796,299.062,1009.8,54.2,4.4,240.0,0.0,0.0,0.0,34.0,801.4,20014.0,6898.0,0.7436831153388823
2015-09-13 21:00:00,534.0,0.0,3875.0,2375.0,295.0,241.0,587.0,1407.0,6904.0,77.0,64.0,327.0,248.0,9066.0,326.0,9008.0,24859.0,25010.0,40.0,49.49,2015-09-13 23:00:00+02:00,294.096,288.196,297.86,1010.6,58.8,4.0,252.0,0.0,0.0,0.0,34.0,801.4,19130.0,6870.0,0.7357692307692307
2015-09-13 22:00:00,527.0,0.0,3734.0,2197.0,289.0,1102.0,558.0,565.0,6909.0,77.0,60.0,300.0,246.0,9229.0,277.0,9160.0,23362.0,23332.0,34.19,43.94,2015-09-14 00:00:00+02:00,293.62,287.37399999999997,297.572,1011.0,61.2,3.8,196.0,0.0,0.0,0.0,27.0,801.2,19250.0,6543.0,0.7463265226999574
2015-09-13 23:00:00,522.0,0.0,3761.0,1902.0,283.0,1724.0,557.0,715.0,6908.0,78.0,61.0,240.0,240.0,9388.0,246.0,9395.0,21995.0,22146.0,32.69,43.24,2015-09-14 01:00:00+02:00,292.97799999999995,286.72799999999995,297.038,1011.6,62.8,4.4,242.0,0.0,0.0,0.0,12.0,800.6,20115.0,6264.0,0.7625383828045036
2015-09-14 00:00:00,523.0,2.0,4015.0,1908.0,288.0,1802.0,554.0,750.0,6906.0,78.0,55.0,138.0,232.0,9044.0,153.0,9163.0,21183.0,21283.0,29.99,43.07,2015-09-14 02:00:00+02:00,292.36400000000003,286.616,296.284,1011.6,65.8,3.8,252.0,0.0,0.0,0.0,12.0,800.6,19772.0,6523.0,0.7519300247195284
2015-09-14 01:00:00,492.0,68.0,3630.0,1921.0,291.0,1803.0,539.0,377.0,6910.0,79.0,55.0,69.0,234.0,9036.0,93.0,8939.0,20872.0,21062.0,25.79,36.34,2015-09-14 03:00:00+02:00,292.098,286.394,295.928,1010.0,64.2,3.2,252.0,0.0,0.0,0.0,16.0,800.8,19281.0,6223.0,0.7559990589711418
2015-09-14 02:00:00,487.0,134.0,3540.0,1983.0,257.0,1802.0,541.0,461.0,6911.0,78.0,55.0,55.0,229.0,8735.0,71.0,8900.0,20853.0,21176.0,25.76,36.36,2015-09-14 04:00:00+02:00,291.726,286.284,295.95,1010.0,61.0,1.8,170.0,0.0,0.0,0.0,19.0,800.8,19047.0,6221.0,0.7537992718062372
2015-09-14 03:00:00,500.0,187.0,3783.0,2312.0,258.0,1690.0,550.0,566.0,6912.0,78.0,56.0,48.0,228.0,8390.0,18.0,8328.0,21373.0,21714.0,25.83,37.81,2015-09-14 05:00:00+02:00,291.4,286.06,295.44,1010.4,62.8,2.4,230.0,0.0,0.0,0.0,39.8,801.8,18712.0,6846.0,0.7321386649972611
2015-09-14 04:00:00,531.0,193.0,4145.0,2822.0,292.0,598.0,538.0,827.0,6913.0,79.0,60.0,52.0,244.0,7798.0,24.0,7998.0,23675.0,23824.0,37.97,47.03,2015-09-14 06:00:00+02:00,291.492,286.17199999999997,295.306,1012.0,69.6,2.6,222.0,0.0,0.0,0.0,27.0,801.2,17317.0,7775.0,0.6901402837557787
2015-09-14 05:00:00,531.0,227.0,4700.0,3333.0,325.0,1.0,553.0,2331.0,6913.0,79.0,63.0,51.0,250.0,7236.0,69.0,7375.0,26747.0,26695.0,46.17,54.29,2015-09-14 07:00:00+02:00,291.334,285.64,295.306,1012.2,64.2,1.8,176.0,0.18,0.0,0.0,27.0,740.8,17679.0,8914.0,0.6647990072575489
2015-09-14 06:00:00,533.0,274.0,5174.0,3810.0,398.0,0.0,569.0,2800.0,6914.0,79.0,64.0,170.0,255.0,6905.0,364.0,6848.0,28407.0,28179.0,50.78,60.41,2015-09-14 08:00:00+02:00,291.273,285.727,295.393,1012.6,66.0,2.2,143.0,0.18,0.0,0.0,27.0,740.8,17955.0,9990.0,0.642512077294686
2015-09-14 07:00:00,530.0,304.0,5706.0,4203.0,412.0,0.0,599.0,2873.0,6918.0,78.0,61.0,803.0,257.0,6414.0,1023.0,6462.0,30061.0,29323.0,58.81,68.54,2015-09-14 09:00:00+02:00,291.54,286.196,296.03999999999996,1013.2,67.2,2.6,258.0,0.0,0.0,0.0,38.0,801.6,18198.0,10960.0,0.6241168804444749
2015-09-14 08:00:00,539.0,300.0,5702.0,4361.0,422.0,0.0,614.0,2620.0,6922.0,78.0,63.0,1816.0,259.0,6397.0,1753.0,6344.0,31185.0,30439.0,59.59,68.79,2015-09-14 10:00:00+02:00,292.63,286.618,297.48400000000004,1013.6,62.8,2.2,240.0,0.0,0.0,0.0,38.0,801.6,18971.0,11122.0,0.6304123882630512
2015-09-14 09:00:00,543.0,288.0,5666.0,4385.0,421.0,0.0,624.0,2836.0,6917.0,83.0,67.0,2619.0,259.0,6068.0,2773.0,6077.0,31812.0,30924.0,58.53,68.1,2015-09-14 11:00:00+02:00,293.82,287.46,298.59399999999994,1014.2,55.0,3.2,260.0,0.0,0.0,0.0,38.0,801.6,19674.0,11102.0,0.6392643618403951
2015-09-14 10:00:00,573.0,272.0,5478.0,4412.0,431.0,0.0,634.0,2612.0,6919.0,81.0,70.0,3354.0,259.0,6129.0,3498.0,5934.0,32302.0,31400.0,59.51,69.73,2015-09-14 12:00:00+02:00,294.58000000000004,287.772,299.126,1014.4,49.6,3.6,290.0,0.0,0.0,0.0,31.0,801.4,20291.0,10933.0,0.6498526774276198
2015-09-14 11:00:00,568.0,270.0,5514.0,4383.0,438.0,0.0,640.0,2278.0,6920.0,77.0,68.0,3743.0,254.0,6051.0,3899.0,6105.0,32328.0,31536.0,59.19,69.19,2015-09-14 13:00:00+02:00,295.996,289.46,300.416,1014.6,41.8,4.0,214.0,0.0,0.0,0.0,24.0,801.2,20268.0,10936.0,0.6495321112677862
2015-09-14 12:00:00,570.0,252.0,5377.0,4385.0,434.0,1.0,621.0,1577.0,6919.0,78.0,69.0,4164.0,251.0,5921.0,4255.0,5938.0,31338.0,30423.0,56.28,66.15,2015-09-14 14:00:00+02:00,296.846,290.72799999999995,301.352,1014.6,40.8,4.2,272.0,0.0,0.0,0.0,28.0,801.4,19842.0,10777.0,0.6480290016003135
2015-09-14 13:00:00,577.0,227.0,5355.0,4548.0,427.0,38.0,622.0,846.0,6916.0,81.0,66.0,4473.0,251.0,5679.0,4278.0,5670.0,30315.0,29841.0,56.6,65.4,2015-09-14 15:00:00+02:00,297.108,290.95,302.03999999999996,1013.8,39.0,4.6,224.0,0.0,0.0,0.0,28.0,801.4,19217.0,10889.0,0.6383113000730751
2015-09-14 14:00:00,574.0,194.0,5456.0,4510.0,425.0,87.0,621.0,694.0,6915.0,86.0,66.0,4514.0,250.0,5574.0,4156.0,5510.0,30333.0,29741.0,56.69,65.14,2015-09-14 16:00:00+02:00,297.454,291.68399999999997,302.238,1013.6,37.0,5.4,262.0,0.0,0.0,0.0,20.0,801.0,19045.0,10921.0,0.635553627444437
2015-09-14 15:00:00,574.0,187.0,5600.0,4634.0,411.0,87.0,647.0,937.0,6914.0,88.0,64.0,4171.0,250.0,5545.0,3763.0,5498.0,30442.0,29917.0,58.5,67.09,2015-09-14 17:00:00+02:00,297.758,291.906,301.906,1013.2,35.0,4.6,264.0,0.0,0.0,0.0,12.0,800.6,18939.0,11170.0,0.6290145803580325
2015-09-14 16:00:00,575.0,230.0,5534.0,4612.0,422.0,167.0,667.0,1555.0,6917.0,88.0,65.0,3403.0,248.0,5217.0,2997.0,5306.0,30175.0,29527.0,58.81,68.64,2015-09-14 18:00:00+02:00,297.438,291.53,301.23999999999995,1012.8,34.4,4.2,216.0,0.0,0.0,0.0,19.0,800.8,18566.0,11134.0,0.6251178451178451
2015-09-14 17:00:00,570.0,259.0,6015.0,4941.0,428.0,127.0,683.0,2755.0,6915.0,89.0,65.0,1872.0,251.0,4366.0,1895.0,4673.0,29771.0,29321.0,57.0,66.92,2015-09-14 19:00:00+02:00,296.61,290.75,300.15,1012.4,35.4,4.2,254.0,0.0,0.0,0.0,19.0,800.8,17353.0,11983.0,0.5915257703845105
2015-09-14 18:00:00,575.0,298.0,6703.0,5329.0,432.0,1.0,694.0,3969.0,6916.0,85.0,64.0,743.0,253.0,3777.0,961.0,3874.0,30788.0,30690.0,61.51,71.96,2015-09-14 20:00:00+02:00,295.088,288.59399999999994,299.35,1012.4,40.4,4.2,188.0,0.0,0.0,0.0,19.0,800.8,16739.0,13100.0,0.5609772445457287
2015-09-14 19:00:00,576.0,324.0,7048.0,5502.0,438.0,1.0,683.0,4265.0,6917.0,79.0,68.0,421.0,252.0,3820.0,257.0,3720.0,31831.0,31684.0,66.6,77.51,2015-09-14 21:00:00+02:00,293.822,287.328,298.01599999999996,1012.4,51.4,4.0,206.6,0.0,0.0,0.0,19.0,800.8,16751.0,13643.0,0.5511285122063565
2015-09-14 20:00:00,569.0,276.0,6272.0,5386.0,434.0,1.0,670.0,2698.0,6920.0,79.0,66.0,296.0,252.0,4123.0,401.0,3946.0,29062.0,28705.0,58.0,68.87,2015-09-14 22:00:00+02:00,292.95,286.328,297.216,1013.0,63.4,3.8,120.0,0.0,0.0,0.0,19.0,800.8,15343.0,12699.0,0.5471435703587476
2015-09-14 21:00:00,576.0,243.0,5644.0,5050.0,432.0,1.0,649.0,1036.0,6923.0,79.0,67.0,229.0,248.0,4290.0,358.0,4327.0,26614.0,26248.0,57.0,65.64,2015-09-14 23:00:00+02:00,292.052,285.794,295.972,1013.6,67.4,3.6,146.0,0.0,0.0,0.0,19.0,800.8,13771.0,11696.0,0.5407389955628853
2015-09-14 22:00:00,579.0,189.0,4857.0,4769.0,405.0,1.0,632.0,1804.0,6925.0,79.0,65.0,167.0,242.0,4212.0,174.0,4228.0,25132.0,24936.0,52.69,59.32,2015-09-15 00:00:00+02:00,291.582,285.01599999999996,295.438,1013.4,69.8,2.4,136.0,0.0,0.0,0.0,19.0,800.8,14385.0,10541.0,0.5771082403915591
2015-09-14 23:00:00,586.0,180.0,4708.0,4274.0,403.0,124.0,637.0,1330.0,6928.0,79.0,62.0,128.0,236.0,4488.0,159.0,4326.0,23734.0,23486.0,55.0,62.04,2015-09-15 01:00:00+02:00,290.696,284.704,295.37199999999996,1013.6,70.6,2.6,131.4,0.0,0.0,0.0,8.0,800.4,14283.0,9880.0,0.5911103753672972
2015-09-15 00:00:00,586.0,181.0,4454.0,3999.0,390.0,495.0,606.0,1036.0,6929.0,79.0,64.0,96.0,233.0,5029.0,50.0,4842.0,22838.0,22698.0,49.99,56.86,2015-09-15 02:00:00+02:00,290.28200000000004,284.282,295.038,1013.2,71.6,2.8,159.4,0.0,0.0,0.0,8.0,800.4,14841.0,9336.0,0.6138478719444099
2015-09-15 01:00:00,583.0,184.0,4113.0,3715.0,380.0,940.0,609.0,785.0,6929.0,79.0,64.0,83.0,235.0,5574.0,43.0,5027.0,22615.0,22261.0,49.25,55.73,2015-09-15 03:00:00+02:00,289.77200000000005,284.37199999999996,294.52799999999996,1011.0,71.0,2.4,194.4,0.0,0.0,0.0,8.0,800.4,15567.0,8706.0,0.6413298726980595
2015-09-15 02:00:00,585.0,180.0,4064.0,3463.0,388.0,1339.0,606.0,604.0,6928.0,80.0,62.0,66.0,236.0,6024.0,39.0,5953.0,22579.0,22142.0,48.44,54.87,2015-09-15 04:00:00+02:00,289.092,284.062,294.328,1011.2,74.0,1.4,148.2,0.0,0.0,0.0,8.0,800.4,16214.0,8411.0,0.6584365482233503
2015-09-15 03:00:00,584.0,184.0,3993.0,3183.0,388.0,1414.0,598.0,492.0,6924.0,79.0,64.0,52.0,240.0,6649.0,22.0,6328.0,22918.0,22384.0,47.46,54.02,2015-09-15 05:00:00+02:00,288.88,283.75,293.72799999999995,1012.2,75.8,1.6,206.2,0.0,0.0,0.0,8.0,800.4,16777.0,8067.0,0.6752938335211721
2015-09-15 04:00:00,590.0,181.0,4285.0,3512.0,389.0,985.0,610.0,1001.0,6921.0,80.0,63.0,51.0,241.0,6867.0,22.0,6979.0,24567.0,24349.0,49.5,56.24,2015-09-15 06:00:00+02:00,288.636,283.63800000000003,293.39399999999995,1011.6,75.4,1.2,148.2,0.0,0.0,0.0,4.0,788.4,17088.0,8688.0,0.6629422718808193
2015-09-15 05:00:00,586.0,180.0,4565.0,4112.0,401.0,225.0,615.0,2079.0,6921.0,80.0,63.0,49.0,237.0,6964.0,49.0,7026.0,27358.0,27455.0,49.5,55.6,2015-09-15 07:00:00+02:00,288.29,283.216,293.46,1011.4,78.0,1.6,139.0,0.0,0.0,0.0,8.0,784.4,17502.0,9575.0,0.6463788455146434
2015-09-15 06:00:00,585.0,189.0,4651.0,4456.0,428.0,195.0,623.0,2606.0,6919.0,79.0,61.0,225.0,239.0,6945.0,303.0,7065.0,28586.0,28915.0,49.62,58.15,2015-09-15 08:00:00+02:00,288.948,284.038,295.282,1011.2,76.2,2.2,193.0,0.0,0.0,0.0,8.0,800.4,18159.0,10042.0,0.6439133364065104
2015-09-15 07:00:00,586.0,239.0,4769.0,4666.0,435.0,195.0,626.0,2983.0,6918.0,80.0,61.0,1052.0,244.0,6517.0,897.0,6596.0,29557.0,30076.0,54.1,63.06,2015-09-15 09:00:00+02:00,289.96799999999996,285.352,295.662,1011.2,73.4,2.4,193.0,0.06,0.0,0.0,12.0,740.4,18938.0,10433.0,0.6447856729426986
2015-09-15 08:00:00,582.0,224.0,4201.0,4592.0,442.0,195.0,617.0,2364.0,6918.0,79.0,65.0,2569.0,244.0,7247.0,1682.0,7002.0,30677.0,30948.0,54.01,63.52,2015-09-15 10:00:00+02:00,291.244,286.662,297.04,1011.0,70.6,1.6,102.0,0.06,0.0,0.0,12.0,740.4,20557.0,9782.0,0.6775767164375885
2015-09-15 09:00:00,576.0,179.0,4039.0,4168.0,442.0,247.0,624.0,2171.0,6915.0,80.0,69.0,3237.0,245.0,8354.0,2665.0,8115.0,31278.0,31364.0,52.69,62.71,2015-09-15 11:00:00+02:00,293.494,287.972,299.148,1011.0,64.8,2.6,242.4,0.0,0.0,0.0,12.0,800.6,22193.0,9153.0,0.708001020863906
2015-09-15 10:00:00,579.0,96.0,4137.0,4073.0,429.0,67.0,637.0,1586.0,6913.0,78.0,71.0,3401.0,245.0,9082.0,3445.0,9149.0,31805.0,31984.0,52.05,61.88,2015-09-15 12:00:00+02:00,294.664,288.572,299.52799999999996,1010.8,56.0,2.6,204.0,0.0,0.0,0.0,8.0,800.4,22336.0,9058.0,0.7114735299738804
2015-09-15 11:00:00,576.0,0.0,3986.0,3924.0,426.0,3.0,604.0,1070.0,6910.0,76.0,72.0,3498.0,248.0,9662.0,3710.0,9766.0,31949.0,31991.0,46.56,56.32,2015-09-15 13:00:00+02:00,295.28,289.75,300.01599999999996,1008.0,44.4,5.0,212.0,0.0,0.0,0.0,12.0,800.6,22395.0,8660.0,0.7211399130574787
2015-09-15 12:00:00,576.0,0.0,4312.0,3864.0,428.0,115.0,597.0,961.0,6902.0,79.0,73.0,3149.0,248.0,10079.0,3431.0,9986.0,30862.0,31042.0,41.1,51.53,2015-09-15 14:00:00+02:00,296.194,290.772,300.64,1009.8,42.4,4.6,200.0,0.0,0.0,0.0,12.0,800.6,22452.0,8931.0,0.7154191759869993
2015-09-15 13:00:00,556.0,0.0,4075.0,3808.0,436.0,249.0,613.0,785.0,6894.0,83.0,71.0,2914.0,247.0,10765.0,3033.0,10629.0,29947.0,30414.0,40.02,49.63,2015-09-15 15:00:00+02:00,296.172,290.996,300.17199999999997,1009.2,41.2,5.0,198.0,0.0,0.0,0.0,12.0,800.6,22847.0,8649.0,0.7253937007874016
2015-09-15 14:00:00,564.0,0.0,3840.0,3825.0,445.0,420.0,637.0,961.0,6895.0,78.0,71.0,2412.0,239.0,11058.0,2514.0,11077.0,29893.0,30377.0,40.02,48.69,2015-09-15 16:00:00+02:00,296.558,291.08399999999995,300.106,1008.2,43.8,4.8,190.0,0.0,0.0,0.0,31.0,801.4,23018.0,8427.0,0.7320082684051519
2015-09-15 15:00:00,575.0,0.0,4050.0,3981.0,434.0,258.0,663.0,960.0,6887.0,75.0,71.0,1640.0,237.0,11214.0,1904.0,11224.0,30019.0,30377.0,40.6,49.14,2015-09-15 17:00:00+02:00,295.245,290.4833333333333,298.43,1006.1666666666666,49.5,4.833333333333333,135.0,0.15,0.0,0.0,25.833333333333332,617.1666666666666,22268.0,8777.0,0.7172813657593815
2015-09-15 16:00:00,580.0,0.0,3874.0,4005.0,439.0,194.0,668.0,1082.0,6889.0,82.0,74.0,1044.0,247.0,11495.0,1342.0,11468.0,29738.0,30145.0,40.1,49.32,2015-09-15 18:00:00+02:00,293.3342857142857,287.8171428571428,296.53285714285715,1006.8571428571429,58.42857142857143,4.714285714285714,157.14285714285714,0.17142857142857143,0.0,0.0,38.57142857142857,560.5714285714286,22026.0,8647.0,0.7180908290679099
2015-09-15 17:00:00,578.0,0.0,4082.0,4078.0,444.0,194.0,672.0,1189.0,6893.0,82.0,76.0,529.0,248.0,11437.0,708.0,11474.0,29625.0,30124.0,41.0,50.22,2015-09-15 19:00:00+02:00,294.47166666666664,289.965,298.15,1005.8333333333334,62.333333333333336,4.333333333333333,196.66666666666666,0.09999999999999999,0.0,0.0,32.5,570.6666666666666,21568.0,8934.0,0.7071011736935283
2015-09-15 18:00:00,576.0,0.0,4242.0,4248.0,435.0,26.0,693.0,2192.0,6901.0,80.0,74.0,281.0,244.0,11454.0,226.0,11469.0,30912.0,31947.0,48.63,57.81,2015-09-15 20:00:00+02:00,294.318,289.06,298.216,1006.4,64.6,3.8,184.0,0.18,0.0,0.0,35.0,725.4,22197.0,9249.0,0.7058767410799466
2015-09-15 19:00:00,579.0,0.0,4056.0,4085.0,445.0,0.0,696.0,2023.0,6902.0,78.0,75.0,224.0,244.0,11576.0,142.0,11541.0,32029.0,32118.0,52.0,61.46,2015-09-15 21:00:00+02:00,293.88,288.328,297.816,1006.2,68.6,3.8,194.0,0.06,0.0,0.0,35.0,725.0,22075.0,8908.0,0.7124874931414001
2015-09-15 20:00:00,572.0,0.0,3620.0,3460.0,441.0,615.0,702.0,1032.0,6904.0,72.0,71.0,220.0,242.0,11637.0,175.0,11626.0,29143.0,29174.0,40.02,50.45,2015-09-15 22:00:00+02:00,293.658,288.08399999999995,297.52799999999996,1006.2,67.0,4.2,204.0,0.06,0.0,0.0,42.0,741.4,21753.0,7835.0,0.7351967013654184
2015-09-15 21:00:00,558.0,0.0,3548.0,2849.0,424.0,1080.0,703.0,753.0,6896.0,72.0,70.0,116.0,240.0,11769.0,167.0,11796.0,26710.0,26619.0,32.4,42.61,2015-09-15 23:00:00+02:00,293.646,287.972,297.594,1006.2,64.2,3.4,210.0,0.06,0.0,0.0,35.0,741.2,21945.0,7133.0,0.754694270582571
2015-09-15 22:00:00,519.0,0.0,3574.0,2348.0,365.0,1695.0,690.0,1013.0,6892.0,73.0,71.0,77.0,235.0,11684.0,63.0,11683.0,25184.0,25187.0,26.59,35.52,2015-09-16 00:00:00+02:00,293.506,287.706,297.52799999999996,1004.2,66.0,3.4,182.0,0.06,0.0,0.0,34.2,741.2,22641.0,6595.0,0.7744219455465864
2015-09-15 23:00:00,463.0,0.0,3524.0,2183.0,353.0,1900.0,672.0,942.0,6897.0,61.0,70.0,44.0,233.0,11608.0,48.0,11645.0,23718.0,23955.0,21.02,30.98,2015-09-16 01:00:00+02:00,293.546,287.48400000000004,297.55,1006.8,67.2,3.2,140.0,0.06,0.0,0.0,42.0,741.2,22596.0,6354.0,0.780518134715026
